rank	pathway_name	pathway_id	source	n_members	degree_norm	null_calibrated	null_z	empirical_q	member_mean_null_z	member_mean_q	in_reference	seed_members	seed_member_scores	influential_nodes_local	influential_nodes_global	neighbor_z_local	neighbor_z_global
1566	REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	MSIGDB:M27651	MSIGDB	52	8.084007e-09	True	-4.728	1.0000	-0.641	1.0000	False	CAPZA2;TUBA4A	0.0000;0.0000	DYNC1H1;TUBB4A;TUBA3C;TUBB3;TUBA1B		local:n=52;max=3.47;p75=-0.44;p50=-0.44;p25=-0.44	global:n=52;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1567	REACTOME_SIGNALING_BY_RNF43_MUTANTS	MSIGDB:M27433	MSIGDB	8	8.080467e-09	True	-2.059	1.0000	-0.166	0.8649	False	LRP5	1.0000			local:n=8;max=1.30;p75=0.61;p50=0.45;p25=-1.23	global:n=8;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1568	REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	MSIGDB:M27085	MSIGDB	17	8.063246e-09	True	-3.097	1.0000	-0.336	0.9122	False	DHFR;MTHFD1;MTHFR	0.6935;0.2251;0.1700	SLC46A1		local:n=17;max=2.96;p75=0.18;p50=-0.62;p25=-0.63	global:n=17;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1569	WP_PROTEOGLYCAN_BIOSYNTHESIS	MSIGDB:M39865	MSIGDB	17	8.058761e-09	True	-3.000	1.0000	-0.288	0.9129	False	CANT1;PAPSS2;CSGALNACT1	0.5338;0.0000;0.0000	CHST3;CHST14		local:n=17;max=2.17;p75=0.23;p50=-0.65;p25=-0.65	global:n=17;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1570	REACTOME_DUAL_INCISION_IN_TC_NER	MSIGDB:M27601	MSIGDB	65	8.028661e-09	True	-5.812	1.0000	-0.861	1.0000	False	ERCC2;ERCC3;ERCC6;ERCC8;UVSSA;ERCC4;POLR2B	0.1675;0.1294;0.1033;0.0426;0.0425;0.0419;0.0000	CCNH		local:n=65;max=7.32;p75=0.16;p50=-0.13;p25=-0.45	global:n=65;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1571	BIOCARTA_G2_PATHWAY	MSIGDB:M8560	MSIGDB	24	8.024768e-09	True	-3.569	1.0000	-0.630	0.8870	False	BRCA1;ATM;CHEK2	0.2873;0.2670;0.1080	CCNB1		local:n=24;max=4.23;p75=0.09;p50=-0.15;p25=-0.46	global:n=24;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1572	REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	MSIGDB:M27803	MSIGDB	22	7.975555e-09	True	-3.409	1.0000	-0.503	0.8723	False	RB1;GLI3;MAF	0.3815;0.1492;0.1069	ABL1		local:n=22;max=2.48;p75=0.46;p50=-0.54;p25=-0.73	global:n=22;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1573	REACTOME_TELOMERE_MAINTENANCE	MSIGDB:M4052	MSIGDB	65	7.963269e-09	True	-5.816	1.0000	-0.762	1.0000	False	RTEL1;BLM;CTC1;WRAP53;POLR2B;RUVBL2;SHQ1	0.0667;0.0657;0.0187;0.0009;0.0000;0.0000;0.0000	CCNA1;CCNA2		local:n=65;max=5.21;p75=-0.02;p50=-0.39;p25=-0.39	global:n=65;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1574	WP_BIOGENIC_AMINE_SYNTHESIS	MSIGDB:M39705	MSIGDB	16	7.942169e-09	True	-2.941	1.0000	-0.282	0.8649	False	TH;DDC	0.7020;0.0020	MAOA		local:n=16;max=2.54;p75=0.33;p50=-0.63;p25=-0.63	global:n=16;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1575	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	MSIGDB:M27295	MSIGDB	40	7.929848e-09	True	-4.272	1.0000	-0.331	1.0000	False	CREBBP	0.0300	NCOA2;PARK7		local:n=40;max=4.63;p75=0.01;p50=-0.36;p25=-0.51	global:n=40;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1576	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	MSIGDB:M944	MSIGDB	81	7.923387e-09	True	-6.110	1.0000	-1.270	1.0000	False	EXOSC3;PSMB10;PARN;EXOSC8;EXOSC9	0.0199;0.0148;0.0059;0.0000;0.0000	AKT1		local:n=81;max=8.73;p75=-0.06;p50=-0.24;p25=-0.24	global:n=81;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1577	BIOCARTA_AKAP13_PATHWAY	MSIGDB:M17668	MSIGDB	11	7.910762e-09	True	-2.362	1.0000	-0.360	0.8649	False	PRKAR2A	0.2635	RHOA		local:n=11;max=2.53;p75=0.33;p50=-0.22;p25=-0.87	global:n=11;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1578	WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY	MSIGDB:M39592	MSIGDB	29	7.896354e-09	True	-4.120	1.0000	-0.398	0.8649	False	PIK3CD;GK;AGPS;LPIN1	0.0639;0.0376;0.0000;0.0000	PIK3CA		local:n=29;max=5.12;p75=-0.01;p50=-0.36;p25=-0.36	global:n=29;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
1579	REACTOME_HATS_ACETYLATE_HISTONES	MSIGDB:M27233	MSIGDB	79	7.888079e-09	True	-5.949	1.0000	-0.405	1.0000	False	CREBBP;ELP1;RUVBL2	0.0132;0.0000;0.0000	ACTB;NCOA2		local:n=79;max=7.89;p75=-0.15;p50=-0.25;p25=-0.25	global:n=79;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1580	WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION	MSIGDB:M40060	MSIGDB	17	7.887452e-09	True	-2.721	1.0000	-0.424	0.8649	False	RYR1	1.0000	RYR1		local:n=17;max=2.79;p75=0.39;p50=-0.13;p25=-0.84	global:n=17;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1581	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	MSIGDB:M27244	MSIGDB	35	7.872114e-09	True	-4.134	1.0000	-0.365	1.0000	False	NCF2;CYBA;CAT;PRDX1	0.3128;0.1379;0.1272;0.0000	ATP7A;CYBB		local:n=35;max=4.53;p75=0.05;p50=0.02;p25=-0.64	global:n=35;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1582	REACTOME_INSULIN_RECEPTOR_RECYCLING	MSIGDB:M506	MSIGDB	26	7.867245e-09	True	-3.729	1.0000	-0.321	0.8649	False	ATP6V0A1;TCIRG1;ATP6V0A4;ATP6V0A2	0.7773;0.7773;0.0000;0.0000	INSR		local:n=26;max=2.39;p75=-0.54;p50=-0.54;p25=-0.54	global:n=26;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1583	REACTOME_COMPLEMENT_CASCADE	MSIGDB:M19752	MSIGDB	113	7.866387e-09	True	-7.001	1.0000	-0.589	1.0000	False	CR2;F2;CD46;CFI;PROS1;C9;C6;C8B;C7	0.3702;0.3084;0.1818;0.1335;0.0036;0.0017;0.0017;0.0017;0.0000	CD19;C5AR1;C3AR1;CLU;CR2;CR1		local:n=113;max=6.31;p75=-0.35;p50=-0.39;p25=-0.39	global:n=113;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1584	WP_GLYCEROLIPIDS_AND_GLYCEROPHOSPHOLIPIDS	MSIGDB:M39362	MSIGDB	23	7.865702e-09	True	-3.372	1.0000	-0.215	0.9220	False	DGAT1;PLD1	0.0000;0.0000	ETNK1;DGKZ		local:n=23;max=2.78;p75=0.01;p50=-0.53;p25=-0.53	global:n=23;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1585	REACTOME_MRNA_SPLICING	MSIGDB:M14033	MSIGDB	184	7.860463e-09	True	-9.394	1.0000	-0.761	1.0000	False	CCAR1;PABPN1;SF3B1;POLR2B;PPIL1;SF3B2;PRPF8;SYMPK	0.3854;0.1936;0.0013;0.0000;0.0000;0.0000;0.0000;0.0000	HNRNPA1;HNRNPA3;HNRNPA2B1;CCAR1		local:n=184;max=6.84;p75=-0.34;p50=-0.34;p25=-0.34	global:n=184;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1586	WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION	MSIGDB:M39389	MSIGDB	16	7.851840e-09	True	-2.666	1.0000	-0.402	0.8649	False	ALPL	0.0404	NOTCH1		local:n=16;max=2.41;p75=0.27;p50=-0.50;p25=-0.75	global:n=16;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1587	BIOCARTA_LIS1_PATHWAY	MSIGDB:M22005	MSIGDB	19	7.838136e-09	True	-3.785	1.0000	-0.485	0.8649	False	CLIP1;RELN;DNAH1;DNAH2;DNAH3;DNAH8	0.4974;0.4330;0.0000;0.0000;0.0000;0.0000	ABL1;LRP8		local:n=19;max=2.54;p75=0.65;p50=-0.72;p25=-0.72	global:n=19;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1588	REACTOME_MAPK6_MAPK4_SIGNALING	MSIGDB:M27572	MSIGDB	89	7.832620e-09	True	-6.074	1.0000	-1.261	1.0000	False	PSMB10	0.0501	CCND3;RAC1;CDC42		local:n=89;max=6.68;p75=0.24;p50=-0.46;p25=-0.46	global:n=89;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1589	WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART	MSIGDB:M39576	MSIGDB	24	7.826730e-09	True	-3.759	1.0000	-0.680	0.8885	False	IL6ST;LIFR;EDN1;GATA4;AGT	0.2566;0.2547;0.1039;0.0475;0.0190	RAC1;RHOA		local:n=24;max=3.04;p75=0.30;p50=-0.03;p25=-0.65	global:n=24;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1590	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	MSIGDB:M570	MSIGDB	16	7.822952e-09	True	-3.239	1.0000	-0.560	0.8649	False	ERBB3;EGFR;ERBB4;GAB1	0.2632;0.2559;0.2424;0.0898	PIK3CA		local:n=16;max=3.60;p75=0.32;p50=-0.36;p25=-0.48	global:n=16;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
1591	BIOCARTA_STAT3_PATHWAY	MSIGDB:M22063	MSIGDB	8	7.822152e-09	True	-2.174	1.0000	-0.390	0.8649	False	JAK3;JAK2	0.4286;0.4278	TYK2		local:n=8;max=2.27;p75=0.26;p50=-0.14;p25=-0.59	global:n=8;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1592	REACTOME_INTRAFLAGELLAR_TRANSPORT	MSIGDB:M27482	MSIGDB	50	7.794283e-09	True	-5.347	1.0000	-0.692	1.0000	False	TRIP11;TUBA4A;IFT27;WDR35;IFT43;DYNC2H1;IFT74;IFT81;IFT172	0.1685;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	DYNLRB1;TUBB4A;TUBA3C;TUBB3;TUBA1B		local:n=50;max=3.24;p75=-0.38;p50=-0.38;p25=-0.38	global:n=50;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1593	REACTOME_METABOLISM_OF_NUCLEOTIDES	MSIGDB:M777	MSIGDB	93	7.791892e-09	True	-7.125	1.0000	-0.768	1.0000	False	DHODH;AK2;XDH;IMPDH1;ADA;AMPD1;APRT;SAMHD1;ATIC;ADSL;AMPD2;DGUOK;DPYS	1.0000;0.5158;0.4960;0.4919;0.3304;0.3304;0.2538;0.0906;0.0843;0.0000;0.0000;0.0000;0.0000	DHODH;NME1;RRM1;NT5C2		local:n=93;max=3.85;p75=0.80;p50=-0.71;p25=-0.71	global:n=93;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1594	WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	MSIGDB:M39512	MSIGDB	16	7.788891e-09	True	-3.009	1.0000	-0.479	0.8649	False	JAK3;JAK2;IL6ST;IL11RA	0.0858;0.0857;0.0388;0.0387	NFKB1		local:n=16;max=3.84;p75=-0.16;p50=-0.32;p25=-0.35	global:n=16;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1595	WP_TYPE_II_INTERFERON_SIGNALING_IFNG	MSIGDB:M39363	MSIGDB	36	7.774371e-09	True	-4.438	1.0000	-0.678	1.0000	False	JAK2;PTPN11;IL1B;TAP1;EIF2AK2;STAT1	0.9977;0.4886;0.4328;0.3595;0.2996;0.1530	JAK1;JAK2		local:n=36;max=2.70;p75=0.56;p50=-0.39;p25=-0.63	global:n=36;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1596	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	MSIGDB:M27101	MSIGDB	32	7.752360e-09	True	-3.850	1.0000	-0.509	0.8649	False	CTNNB1;CREBBP	1.0000;0.0048	CTNNB1		local:n=32;max=5.51;p75=-0.18;p50=-0.20;p25=-0.28	global:n=32;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
1597	REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	MSIGDB:M27356	MSIGDB	8	7.750738e-09	True	-2.013	1.0000	-0.227	0.8786	False	PLCB3	0.9078			local:n=8;max=1.47;p75=0.99;p50=-0.43;p25=-0.93	global:n=8;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1598	REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	MSIGDB:M29689	MSIGDB	63	7.724820e-09	True	-5.458	1.0000	-0.612	1.0000	False	CREBBP;EED;SUZ12;POLR2B	0.0326;0.0311;0.0007;0.0000	RXRA;RARB;RARG;RARA;JUN		local:n=63;max=3.63;p75=-0.07;p50=-0.37;p25=-0.49	global:n=63;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1599	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	MSIGDB:M27396	MSIGDB	61	7.702576e-09	True	-5.120	1.0000	-1.084	1.0000	False	PSMB10	0.1597	WNT5A;FZD4;FZD2;FZD3;FZD7;FZD1;FZD8		local:n=61;max=3.04;p75=-0.03;p50=-0.61;p25=-0.61	global:n=61;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1600	WP_ZINC_HOMEOSTASIS	MSIGDB:M39377	MSIGDB	37	7.670610e-09	True	-4.195	1.0000	-0.353	1.0000	False	SLC39A4;SLC30A9;SLC39A7;SLC30A4	1.0000;0.0000;0.0000;0.0000	SLC39A4;SLC39A6;SLC30A8		local:n=37;max=3.32;p75=-0.34;p50=-0.34;p25=-0.34	global:n=37;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1601	WP_BONE_MORPHOGENIC_PROTEIN_BMP_SIGNALLING_AND_REGULATION	MSIGDB:M39519	MSIGDB	12	7.670328e-09	True	-2.501	1.0000	-0.274	0.8649	False	BMPR1B;SMAD6	0.9959;0.6980			local:n=12;max=1.29;p75=0.71;p50=0.20;p25=-1.07	global:n=12;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1602	REACTOME_REGULATION_OF_IFNA_SIGNALING	MSIGDB:M982	MSIGDB	26	7.666537e-09	True	-3.845	1.0000	-0.458	0.8649	False	IFNAR1;IFNAR2;PTPN11;STAT1	0.4660;0.4659;0.2298;0.0719	TYK2		local:n=26;max=3.73;p75=0.27;p50=-0.37;p25=-0.69	global:n=26;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1603	PID_IL5_PATHWAY	MSIGDB:M135	MSIGDB	13	7.664874e-09	True	-2.601	1.0000	-0.476	0.8649	False	JAK2;PTPN11	0.1945;0.0821	PIK3CA		local:n=13;max=3.37;p75=-0.23;p50=-0.29;p25=-0.40	global:n=13;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
1604	REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER	MSIGDB:M27600	MSIGDB	78	7.661514e-09	True	-6.287	1.0000	-0.895	1.0000	False	ERCC2;ERCC3;ERCC6;XRCC1;ERCC8;UVSSA;ERCC4;POLR2B	0.1675;0.1294;0.1033;0.0444;0.0426;0.0425;0.0419;0.0000	CCNH		local:n=78;max=7.98;p75=0.04;p50=-0.32;p25=-0.41	global:n=78;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1605	REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS	MSIGDB:M39014	MSIGDB	27	7.660362e-09	True	-3.496	1.0000	-0.395	0.8649	False	MOGS	0.0000	GSK3B		local:n=27;max=5.09;p75=-0.21;p50=-0.21;p25=-0.21	global:n=27;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1606	REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	MSIGDB:M27708	MSIGDB	13	7.650290e-09	True	-2.498	1.0000	-0.531	0.8649	False	CHEK2	0.1080	CCNB1		local:n=13;max=3.18;p75=0.05;p50=-0.09;p25=-0.42	global:n=13;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1607	PID_HDAC_CLASSIII_PATHWAY	MSIGDB:M32	MSIGDB	22	7.607552e-09	True	-3.223	1.0000	-0.502	0.9648	False	CREBBP;H1-4	0.0321;0.0000	TUBA1B		local:n=22;max=3.21;p75=0.19;p50=-0.41;p25=-0.66	global:n=22;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1608	WP_SULFATION_BIOTRANSFORMATION_REACTION	MSIGDB:M39483	MSIGDB	16	7.600525e-09	True	-2.749	1.0000	-0.150	0.8712	False	PAPSS2	0.0000	SULT1C2;SULT1E1		local:n=16;max=2.63;p75=-0.32;p50=-0.52;p25=-0.52	global:n=16;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1609	WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELLULAR_SENESCENCE	MSIGDB:M40055	MSIGDB	23	7.593788e-09	True	-3.199	1.0000	-0.466	0.9246	False	TDO2	0.1597	AHR		local:n=23;max=3.02;p75=0.30;p50=-0.24;p25=-0.85	global:n=23;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1610	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	MSIGDB:M27067	MSIGDB	20	7.583327e-09	True	-2.865	1.0000	-0.588	0.9470	False	TUBA4A	0.0000			local:n=20;max=1.80;p75=1.31;p50=-0.65;p25=-0.65	global:n=20;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1611	BIOCARTA_IFNA_PATHWAY	MSIGDB:M22056	MSIGDB	9	7.580278e-09	True	-2.469	1.0000	-0.279	0.8649	False	IFNAR1;IFNAR2;STAT1	0.4575;0.4574;0.0572	TYK2		local:n=9;max=2.26;p75=0.53;p50=-0.72;p25=-0.74	global:n=9;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1612	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	MSIGDB:M27426	MSIGDB	47	7.571382e-09	True	-5.080	1.0000	-0.618	1.0000	False	ERCC2;ERCC3;SMARCA5;TBP;POLR1C;POLR1B	0.1675;0.1294;0.0725;0.0262;0.0000;0.0000	CCNH		local:n=47;max=6.22;p75=0.11;p50=-0.39;p25=-0.39	global:n=47;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1613	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	MSIGDB:M646	MSIGDB	32	7.537047e-09	True	-3.831	1.0000	-0.532	1.0000	False	STUB1	0.0000	TGFBR2;TGFB1		local:n=32;max=2.80;p75=0.49;p50=-0.37;p25=-0.81	global:n=32;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1614	BIOCARTA_PML_PATHWAY	MSIGDB:M4891	MSIGDB	17	7.525340e-09	True	-3.084	1.0000	-0.419	0.8649	False	TNFRSF1A;RB1;CREBBP	0.6719;0.4993;0.0359	RARA		local:n=17;max=2.26;p75=1.01;p50=-0.14;p25=-0.84	global:n=17;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1615	BIOCARTA_AKAPCENTROSOME_PATHWAY	MSIGDB:M15347	MSIGDB	14	7.513081e-09	True	-2.744	1.0000	-0.498	0.8870	False	PRKAR2A;NUP85;PCNT	0.2635;0.0000;0.0000	RHOA		local:n=14;max=2.93;p75=0.36;p50=-0.10;p25=-0.88	global:n=14;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1616	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	MSIGDB:M27815	MSIGDB	66	7.508568e-09	True	-5.517	1.0000	-1.178	1.0000	False	PSMB10;STUB1	0.0148;0.0000	AKT1		local:n=66;max=7.87;p75=-0.11;p50=-0.22;p25=-0.22	global:n=66;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1617	REACTOME_NICOTINATE_METABOLISM	MSIGDB:M27089	MSIGDB	30	7.500851e-09	True	-3.666	1.0000	-0.337	1.0000	False	NADSYN1;NADK2	0.0000;0.0000	SLC5A8;PTGIS		local:n=30;max=3.66;p75=0.04;p50=-0.48;p25=-0.48	global:n=30;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1618	REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	MSIGDB:M27802	MSIGDB	66	7.493416e-09	True	-5.616	1.0000	-1.189	1.0000	False	STAT1;DLX5;PSMB10;WWP1;STUB1	0.0120;0.0115;0.0113;0.0003;0.0000	GSK3B		local:n=66;max=8.00;p75=-0.10;p50=-0.19;p25=-0.19	global:n=66;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1619	REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	MSIGDB:M622	MSIGDB	14	7.475685e-09	True	-2.705	1.0000	-0.483	0.8885	False	MAP2K1;KIDINS220	0.4314;0.0000	NTRK1		local:n=14;max=2.61;p75=0.61;p50=0.06;p25=-0.83	global:n=14;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1620	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	MSIGDB:M546	MSIGDB	60	7.473031e-09	True	-5.099	1.0000	-0.258	1.0000	False	MUC5B;GALNT3	0.3443;0.0000	MUC1;MUCL1;B4GALT5;B3GNT5;ST3GAL2		local:n=60;max=3.52;p75=-0.42;p50=-0.45;p25=-0.45	global:n=60;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1621	BIOCARTA_LAIR_PATHWAY	MSIGDB:M3952	MSIGDB	17	7.468976e-09	True	-3.043	1.0000	-0.518	0.9122	False	ITGB1;C6;C7	0.8694;0.0023;0.0000			local:n=17;max=1.70;p75=1.27;p50=0.03;p25=-0.96	global:n=17;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1622	WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	MSIGDB:M39733	MSIGDB	17	7.468976e-09	True	-3.136	1.0000	-0.496	0.9047	False	ITGB1;C6;C7	0.8694;0.0023;0.0000			local:n=17;max=1.70;p75=1.27;p50=0.03;p25=-0.96	global:n=17;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1623	WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT	MSIGDB:M39808	MSIGDB	18	7.461909e-09	True	-2.876	1.0000	-0.512	0.8712	False	ITGB3	0.5556	PTK2		local:n=18;max=1.99;p75=0.57;p50=0.11;p25=-0.98	global:n=18;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1624	REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	MSIGDB:M27110	MSIGDB	82	7.439477e-09	True	-5.893	1.0000	-0.503	0.8870	False	ITPR2;PLD1	0.1976;0.0000	PIK3CA;SYK		local:n=82;max=7.79;p75=-0.31;p50=-0.31;p25=-0.31	global:n=82;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
1625	WP_PURINE_METABOLISM_AND_RELATED_DISORDERS	MSIGDB:M39766	MSIGDB	21	7.435719e-09	True	-3.991	1.0000	-0.461	1.0000	False	XDH;IMPDH1;ADA;AMPD1;APRT;ATIC;ADSL;DGUOK	0.2993;0.2968;0.1994;0.1994;0.1532;0.0508;0.0000;0.0000	GRM5		local:n=21;max=3.87;p75=0.20;p50=-0.02;p25=-0.71	global:n=21;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1626	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	MSIGDB:M628	MSIGDB	26	7.435424e-09	True	-3.374	1.0000	-0.454	1.0000	False	STUB1	0.0000	TGFBR2;TGFB1		local:n=26;max=2.58;p75=0.53;p50=-0.36;p25=-0.83	global:n=26;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1627	REACTOME_MAPK1_ERK2_ACTIVATION	MSIGDB:M26918	MSIGDB	8	7.404536e-09	True	-2.434	1.0000	-0.380	0.8649	False	JAK2;PTPN11;IL6ST	0.4397;0.1870;0.1687	TYK2		local:n=8;max=2.33;p75=0.37;p50=-0.41;p25=-0.53	global:n=8;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1628	WP_PTF1A_RELATED_REGULATORY_PATHWAY	MSIGDB:M39548	MSIGDB	10	7.390936e-09	True	-2.088	1.0000	-0.300	0.8649	False	CTNNB1	1.0000	CTNNB1		local:n=10;max=2.95;p75=-0.27;p50=-0.38;p25=-0.45	global:n=10;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
1629	WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS	MSIGDB:M39727	MSIGDB	50	7.389516e-09	True	-5.166	1.0000	-0.444	1.0000	False	GSS;MTHFR;MAT1A;PLD1;DMGDH	0.4444;0.2135;0.0015;0.0000;0.0000	ETNK1;GAD1;GAD2;DNM1		local:n=50;max=3.15;p75=0.22;p50=-0.57;p25=-0.57	global:n=50;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1630	REACTOME_KILLING_MECHANISMS	MSIGDB:M29844	MSIGDB	12	7.332580e-09	True	-2.396	1.0000	-0.428	0.8649	False	DVL1;CYBA	0.2978;0.0978	RAC1		local:n=12;max=2.47;p75=0.43;p50=0.16;p25=-1.03	global:n=12;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1631	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	MSIGDB:M27743	MSIGDB	75	7.304047e-09	True	-5.660	1.0000	-1.320	1.0000	False	PSMB10;TUBA4A	0.0501;0.0000	CCNB1;CCNB2;TUBB4A		local:n=75;max=5.05;p75=-0.13;p50=-0.40;p25=-0.40	global:n=75;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
