rank	pathway_name	pathway_id	source	n_members	degree_norm	null_calibrated	null_z	empirical_q	member_mean_null_z	member_mean_q	in_reference	seed_members	seed_member_scores	influential_nodes_local	influential_nodes_global	neighbor_z_local	neighbor_z_global
2014	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	MSIGDB:M12123	MSIGDB	27	1.282204e-07	True	-2.349	1.0000	-1.377	1.0000	False	PRKCQ	1.0000	PRKCQ	PRKCQ	local:n=27;max=5.10;p75=-0.19;p50=-0.20;p25=-0.20	global:n=27;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2015	BIOCARTA_HDAC_PATHWAY	MSIGDB:M1547	MSIGDB	25	1.271993e-07	True	-2.632	1.0000	-2.739	1.0000	False	AKT1;INSR	1.0000;0.9978	AKT1;INSR	AKT1;INSR	local:n=25;max=3.40;p75=-0.29;p50=-0.30;p25=-0.30	global:n=25;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
2016	REACTOME_SERINE_BIOSYNTHESIS	MSIGDB:M27959	MSIGDB	8	1.261178e-07	True	-1.085	1.0000	0.933	1.0000	False	PSAT1	1.0000	PSAT1	PSAT1	local:n=8;max=2.65;p75=-0.38;p50=-0.38;p25=-0.38	global:n=8;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2017	PID_DNA_PK_PATHWAY	MSIGDB:M42	MSIGDB	16	1.259025e-07	True	-1.717	1.0000	-0.898	1.0000	False	APTX	1.0000	APTX	APTX	local:n=16;max=3.87;p75=-0.26;p50=-0.26;p25=-0.26	global:n=16;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2018	WP_TARGET_OF_RAPAMYCIN_TOR_SIGNALING	MSIGDB:M39635	MSIGDB	35	1.252763e-07	True	-3.051	1.0000	-1.607	1.0000	False	AKT1;ULK1	1.0000;0.9961	AKT1;ULK1	AKT1;ULK1	local:n=35;max=4.07;p75=-0.24;p50=-0.25;p25=-0.25	global:n=35;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
2019	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	MSIGDB:M26952	MSIGDB	11	1.251412e-07	True	-1.332	1.0000	0.898	0.1406	False	ACVR2B	1.0000	ACVR2B	ACVR2B	local:n=11;max=3.16;p75=-0.32;p50=-0.32;p25=-0.32	global:n=11;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2020	REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	MSIGDB:M27273	MSIGDB	15	1.250751e-07	True	-1.701	1.0000	-1.345	1.0000	False	LRP6	1.0000	LRP6	LRP6	local:n=15;max=3.74;p75=-0.27;p50=-0.27;p25=-0.27	global:n=15;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2021	BIOCARTA_TERT_PATHWAY	MSIGDB:M22015	MSIGDB	8	1.245003e-07	True	-1.102	1.0000	-0.854	1.0000	False	TP53	1.0000	TP53	TP53	local:n=8;max=2.65;p75=-0.37;p50=-0.38;p25=-0.38	global:n=8;max=4.58;p75=-0.21;p50=-0.21;p25=-0.22
2022	REACTOME_HDL_ASSEMBLY	MSIGDB:M27840	MSIGDB	8	1.239696e-07	True	-0.998	1.0000	-1.420	1.0000	False	BMP1	1.0000	BMP1	BMP1	local:n=8;max=2.65;p75=-0.38;p50=-0.38;p25=-0.38	global:n=8;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
2023	REACTOME_REGULATION_OF_PTEN_LOCALIZATION	MSIGDB:M27814	MSIGDB	9	1.235733e-07	True	-1.200	1.0000	-2.063	1.0000	False	PTEN	1.0000	PTEN	PTEN	local:n=9;max=2.83;p75=-0.35;p50=-0.35;p25=-0.36	global:n=9;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2024	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	MSIGDB:M27260	MSIGDB	8	1.235150e-07	True	-1.080	1.0000	-0.245	1.0000	False	VCAN	1.0000	VCAN	VCAN	local:n=8;max=2.65;p75=-0.38;p50=-0.38;p25=-0.38	global:n=8;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
2025	WP_P38_MAPK_SIGNALING_PATHWAY	MSIGDB:M39659	MSIGDB	34	1.229273e-07	True	-3.100	1.0000	-4.262	1.0000	False	STAT1;HRAS	1.0000;0.9990	STAT1;HRAS	STAT1;HRAS	local:n=34;max=4.00;p75=-0.25;p50=-0.25;p25=-0.25	global:n=34;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
2026	REACTOME_PI5P_REGULATES_TP53_ACETYLATION	MSIGDB:M27655	MSIGDB	8	1.229173e-07	True	-1.171	1.0000	-0.822	1.0000	False	TP53	1.0000	TP53	TP53	local:n=8;max=2.65;p75=-0.38;p50=-0.38;p25=-0.38	global:n=8;max=4.58;p75=-0.22;p50=-0.22;p25=-0.22
2027	BIOCARTA_RHO_PATHWAY	MSIGDB:M1001	MSIGDB	21	1.227172e-07	True	-2.218	1.0000	-1.753	1.0000	False	ARHGAP4	1.0000	ARHGAP4	ARHGAP4	local:n=21;max=4.47;p75=-0.22;p50=-0.22;p25=-0.23	global:n=21;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2028	BIOCARTA_CD40_PATHWAY	MSIGDB:M16697	MSIGDB	15	1.227007e-07	True	-1.527	1.0000	-3.698	1.0000	False	ELP1	1.0000	ELP1	ELP1	local:n=15;max=3.74;p75=-0.27;p50=-0.27;p25=-0.27	global:n=15;max=4.55;p75=-0.21;p50=-0.21;p25=-0.22
2029	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	MSIGDB:M27259	MSIGDB	8	1.225947e-07	True	-1.165	1.0000	-0.216	1.0000	False	VCAN	1.0000	VCAN	VCAN	local:n=8;max=2.65;p75=-0.38;p50=-0.38;p25=-0.38	global:n=8;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
2030	PID_IL12_2PATHWAY	MSIGDB:M54	MSIGDB	57	1.225094e-07	True	-4.452	1.0000	-4.497	1.0000	False	JAK2;STAT1	1.0000;0.9992	JAK2;STAT1	JAK2;STAT1	local:n=57;max=5.25;p75=-0.19;p50=-0.19;p25=-0.20	global:n=57;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
2031	REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	MSIGDB:M27789	MSIGDB	11	1.220959e-07	True	-1.430	1.0000	-0.835	1.0000	False	ULK1	1.0000	ULK1	ULK1	local:n=11;max=3.16;p75=-0.32;p50=-0.32;p25=-0.32	global:n=11;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2032	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	MSIGDB:M13897	MSIGDB	22	1.217033e-07	True	-2.519	1.0000	-2.543	1.0000	False	AKT1;PIK3R2	1.0000;0.9963	AKT1;PIK3R2	AKT1;PIK3R2	local:n=22;max=3.17;p75=-0.31;p50=-0.32;p25=-0.32	global:n=22;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
2033	WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_MAPK_SIGNALING	MSIGDB:M39908	MSIGDB	35	1.209583e-07	True	-3.392	1.0000	-4.676	1.0000	False	MAPK1;MAP2K7	1.0000;0.9957	MAPK1;MAP2K7	MAPK1;MAP2K7	local:n=35;max=4.07;p75=-0.24;p50=-0.25;p25=-0.25	global:n=35;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
2034	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	MSIGDB:M27261	MSIGDB	8	1.208956e-07	True	-1.134	1.0000	-0.225	1.0000	False	VCAN	1.0000	VCAN	VCAN	local:n=8;max=2.65;p75=-0.38;p50=-0.38;p25=-0.38	global:n=8;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
2035	REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	MSIGDB:M27917	MSIGDB	19	1.208039e-07	True	-2.064	1.0000	-1.971	1.0000	False	FUT7	1.0000	FUT7	FUT7	local:n=19;max=4.24;p75=-0.24;p50=-0.24;p25=-0.24	global:n=19;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2036	REACTOME_KILLING_MECHANISMS	MSIGDB:M29844	MSIGDB	12	1.207008e-07	True	-1.546	1.0000	-2.040	1.0000	False	DVL1	1.0000	DVL1	DVL1	local:n=12;max=3.32;p75=-0.30;p50=-0.30;p25=-0.30	global:n=12;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
2037	BIOCARTA_NO2IL12_PATHWAY	MSIGDB:M6231	MSIGDB	15	1.200573e-07	True	-1.704	1.0000	-0.205	1.0000	False	JAK2	1.0000	JAK2	JAK2	local:n=15;max=3.74;p75=-0.27;p50=-0.27;p25=-0.27	global:n=15;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
2038	PID_TGFBR_PATHWAY	MSIGDB:M286	MSIGDB	53	1.197731e-07	True	-4.046	1.0000	-4.538	1.0000	False	CAV1;SOS1	1.0000;0.9999	CAV1;SOS1	CAV1;SOS1	local:n=53;max=5.05;p75=-0.20;p50=-0.20;p25=-0.20	global:n=53;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2039	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	MSIGDB:M4281	MSIGDB	50	1.196219e-07	True	-3.763	1.0000	-1.593	1.0000	False	PPFIA2	1.0000	PPFIA2	PPFIA2	local:n=50;max=7.00;p75=-0.14;p50=-0.14;p25=-0.14	global:n=50;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2040	REACTOME_PROTEIN_METHYLATION	MSIGDB:M27782	MSIGDB	16	1.179528e-07	True	-1.809	1.0000	-0.860	1.0000	False	ETFB	1.0000	ETFB	ETFB	local:n=16;max=3.87;p75=-0.26;p50=-0.26;p25=-0.26	global:n=16;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2041	REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB	MSIGDB:M26910	MSIGDB	10	1.178122e-07	True	-1.372	1.0000	-2.040	1.0000	False	CAMK2G	1.0000	CAMK2G	CAMK2G	local:n=10;max=3.00;p75=-0.33;p50=-0.33;p25=-0.33	global:n=10;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2042	REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS	MSIGDB:M27328	MSIGDB	8	1.176436e-07	True	-1.179	1.0000	-0.198	1.0000	False	PTPN11	1.0000	PTPN11	PTPN11	local:n=8;max=2.65;p75=-0.37;p50=-0.38;p25=-0.38	global:n=8;max=4.57;p75=-0.20;p50=-0.22;p25=-0.22
2043	REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	MSIGDB:M17814	MSIGDB	30	1.175767e-07	True	-2.984	1.0000	-4.060	1.0000	False	TP53;AKT1	1.0000;0.9978	TP53;AKT1	TP53;AKT1	local:n=30;max=3.75;p75=-0.27;p50=-0.27;p25=-0.27	global:n=30;max=4.58;p75=-0.22;p50=-0.22;p25=-0.22
2044	BIOCARTA_CHREBP_PATHWAY	MSIGDB:M22004	MSIGDB	19	1.165005e-07	True	-2.199	1.0000	-1.913	1.0000	False	PRKAR1A	1.0000	PRKAR1A	PRKAR1A	local:n=19;max=4.24;p75=-0.23;p50=-0.24;p25=-0.24	global:n=19;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2045	BIOCARTA_FMLP_PATHWAY	MSIGDB:M10287	MSIGDB	33	1.156841e-07	True	-3.332	1.0000	-4.110	1.0000	False	MAPK1;HRAS	1.0000;0.9976	MAPK1;HRAS	MAPK1;HRAS	local:n=33;max=3.94;p75=-0.25;p50=-0.26;p25=-0.26	global:n=33;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
2046	REACTOME_RHOBTB2_GTPASE_CYCLE	MSIGDB:M41723	MSIGDB	23	1.155185e-07	True	-2.392	1.0000	-1.639	1.0000	False	PHIP	1.0000	PHIP	PHIP	local:n=23;max=4.69;p75=-0.21;p50=-0.21;p25=-0.21	global:n=23;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2047	REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA	MSIGDB:M26946	MSIGDB	9	1.151074e-07	True	-1.275	1.0000	-0.829	1.0000	False	TP53	1.0000	TP53	TP53	local:n=9;max=2.83;p75=-0.35;p50=-0.35;p25=-0.35	global:n=9;max=4.58;p75=-0.22;p50=-0.22;p25=-0.22
2048	BIOCARTA_TNFR2_PATHWAY	MSIGDB:M10082	MSIGDB	17	1.150454e-07	True	-1.892	1.0000	-3.463	1.0000	False	ELP1	1.0000	ELP1	ELP1	local:n=17;max=4.00;p75=-0.25;p50=-0.25;p25=-0.25	global:n=17;max=4.55;p75=-0.21;p50=-0.21;p25=-0.22
2049	REACTOME_LGI_ADAM_INTERACTIONS	MSIGDB:M27564	MSIGDB	14	1.149531e-07	True	-1.731	1.0000	0.718	1.0000	False	ADAM22	1.0000	ADAM22	ADAM22	local:n=14;max=3.61;p75=-0.28;p50=-0.28;p25=-0.28	global:n=14;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2050	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	MSIGDB:M27946	MSIGDB	17	1.136394e-07	True	-2.041	1.0000	-3.200	1.0000	False	CAV1	1.0000	CAV1	CAV1	local:n=17;max=4.00;p75=-0.25;p50=-0.25;p25=-0.25	global:n=17;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
2051	REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA	MSIGDB:M27276	MSIGDB	9	1.135687e-07	True	-1.309	1.0000	-1.732	1.0000	False	GYS1	1.0000	GYS1	GYS1	local:n=9;max=2.83;p75=-0.35;p50=-0.35;p25=-0.35	global:n=9;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2052	WP_OVERVIEW_OF_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS	MSIGDB:M39430	MSIGDB	34	1.130726e-07	True	-2.840	1.0000	-2.611	1.0000	False	LPL	1.0000	LPL	LPL	local:n=34;max=5.74;p75=-0.17;p50=-0.18;p25=-0.18	global:n=34;max=4.57;p75=-0.22;p50=-0.22;p25=-0.22
2053	REACTOME_NEUROTRANSMITTER_CLEARANCE	MSIGDB:M26914	MSIGDB	10	1.129100e-07	True	-1.449	1.0000	-0.219	1.0000	False	ALDH2	1.0000	ALDH2	ALDH2	local:n=10;max=3.00;p75=-0.33;p50=-0.33;p25=-0.33	global:n=10;max=4.55;p75=-0.21;p50=-0.22;p25=-0.22
2054	BIOCARTA_IL12_PATHWAY	MSIGDB:M4319	MSIGDB	19	1.127716e-07	True	-2.178	1.0000	-2.350	1.0000	False	JAK2	1.0000	JAK2	JAK2	local:n=19;max=4.24;p75=-0.23;p50=-0.24;p25=-0.24	global:n=19;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
2055	WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	MSIGDB:M39364	MSIGDB	28	1.126273e-07	True	-2.616	1.0000	-2.601	1.0000	False	TNF	1.0000	TNF	TNF	local:n=28;max=5.20;p75=-0.19;p50=-0.19;p25=-0.19	global:n=28;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2056	WP_METASTATIC_BRAIN_TUMOR	MSIGDB:M39361	MSIGDB	14	1.123627e-07	True	-1.821	1.0000	-1.724	1.0000	False	TP53	1.0000	TP53	TP53	local:n=14;max=3.61;p75=-0.27;p50=-0.28;p25=-0.28	global:n=14;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
2057	WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR	MSIGDB:M39521	MSIGDB	33	1.121727e-07	True	-3.039	1.0000	-2.640	1.0000	False	HDAC2	1.0000	HDAC2	HDAC2	local:n=33;max=5.66;p75=-0.18;p50=-0.18;p25=-0.18	global:n=33;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2058	WP_OSTEOBLAST_SIGNALING	MSIGDB:M39599	MSIGDB	14	1.111562e-07	True	-1.788	1.0000	-1.971	1.0000	False	ITGB3	1.0000	ITGB3	ITGB3	local:n=14;max=3.61;p75=-0.28;p50=-0.28;p25=-0.28	global:n=14;max=4.56;p75=-0.21;p50=-0.21;p25=-0.22
2059	REACTOME_THE_NLRP3_INFLAMMASOME	MSIGDB:M1063	MSIGDB	14	1.110126e-07	True	-1.821	1.0000	-2.771	1.0000	False	MEFV	1.0000	MEFV	MEFV	local:n=14;max=3.61;p75=-0.28;p50=-0.28;p25=-0.28	global:n=14;max=4.55;p75=-0.21;p50=-0.22;p25=-0.22
2060	REACTOME_PHOSPHORYLATION_OF_THE_APC_C	MSIGDB:M1050	MSIGDB	20	1.109638e-07	True	-2.286	1.0000	-1.700	1.0000	False	CDK1	1.0000	CDK1	CDK1	local:n=20;max=4.36;p75=-0.23;p50=-0.23;p25=-0.23	global:n=20;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2061	REACTOME_EGFR_DOWNREGULATION	MSIGDB:M16597	MSIGDB	31	1.104353e-07	True	-2.834	1.0000	-3.832	1.0000	False	PTPRK	1.0000	PTPRK	PTPRK	local:n=31;max=5.48;p75=-0.18;p50=-0.18;p25=-0.19	global:n=31;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2062	BIOCARTA_LEPTIN_PATHWAY	MSIGDB:M18053	MSIGDB	11	1.102238e-07	True	-1.512	1.0000	0.842	1.0000	False	ACACA	1.0000	ACACA	ACACA	local:n=11;max=3.16;p75=-0.31;p50=-0.32;p25=-0.32	global:n=11;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2063	REACTOME_SIGNALING_BY_ACTIVIN	MSIGDB:M26965	MSIGDB	13	1.090189e-07	True	-1.722	1.0000	-1.319	1.0000	False	ACVR2B	1.0000	ACVR2B	ACVR2B	local:n=13;max=3.46;p75=-0.29;p50=-0.29;p25=-0.29	global:n=13;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2064	REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	MSIGDB:M27434	MSIGDB	26	1.085756e-07	True	-2.695	1.0000	-2.575	1.0000	False	TNFRSF10B	1.0000	TNFRSF10B	TNFRSF10B	local:n=26;max=5.00;p75=-0.20;p50=-0.20;p25=-0.20	global:n=26;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
2065	REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	MSIGDB:M27452	MSIGDB	18	1.082800e-07	True	-2.008	1.0000	0.872	1.0000	False	KCNJ2	1.0000	KCNJ2	KCNJ2	local:n=18;max=4.12;p75=-0.24;p50=-0.24;p25=-0.24	global:n=18;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2066	WP_SEROTONIN_TRANSPORTER_ACTIVITY	MSIGDB:M39451	MSIGDB	11	1.080198e-07	True	-1.520	1.0000	-1.769	1.0000	False	ITGB3	1.0000	ITGB3	ITGB3	local:n=11;max=3.16;p75=-0.31;p50=-0.32;p25=-0.32	global:n=11;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2067	PID_RANBP2_PATHWAY	MSIGDB:M140	MSIGDB	11	1.074857e-07	True	-1.593	1.0000	-1.644	1.0000	False	XPO1	1.0000	XPO1	XPO1	local:n=11;max=3.16;p75=-0.31;p50=-0.32;p25=-0.32	global:n=11;max=4.55;p75=-0.21;p50=-0.22;p25=-0.22
2068	REACTOME_DARPP_32_EVENTS	MSIGDB:M751	MSIGDB	23	1.072939e-07	True	-2.463	1.0000	-3.268	1.0000	False	PRKAR1A	1.0000	PRKAR1A	PRKAR1A	local:n=23;max=4.69;p75=-0.21;p50=-0.21;p25=-0.21	global:n=23;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2069	REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	MSIGDB:M27438	MSIGDB	29	1.070959e-07	True	-2.950	1.0000	-3.432	1.0000	False	TNF	1.0000	TNF	TNF	local:n=29;max=5.29;p75=-0.19;p50=-0.19;p25=-0.19	global:n=29;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2070	Cytokine Receptor Binding	C1511616	GO	120	1.068180e-07	True	-6.471	1.0000	-4.774	1.0000	False	TNF	1.0000	TNF	TNF	local:n=121;max=10.95;p75=-0.09;p50=-0.09;p25=-0.09	global:n=121;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2071	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	MSIGDB:M39443	MSIGDB	17	1.067812e-07	True	-2.182	1.0000	-3.108	1.0000	False	TNC	1.0000	TNC	TNC	local:n=17;max=4.00;p75=-0.25;p50=-0.25;p25=-0.25	global:n=17;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
2072	REACTOME_SIGNALING_BY_NOTCH3	MSIGDB:M618	MSIGDB	48	1.067335e-07	True	-4.076	1.0000	-3.510	1.0000	False	STAT1;PLXND1	1.0000;0.9966	STAT1;PLXND1	STAT1;PLXND1	local:n=48;max=4.80;p75=-0.21;p50=-0.21;p25=-0.21	global:n=48;max=4.57;p75=-0.22;p50=-0.22;p25=-0.22
2073	REACTOME_CD28_CO_STIMULATION	MSIGDB:M11725	MSIGDB	33	1.064101e-07	True	-3.356	1.0000	-4.290	1.0000	False	AKT1;PIK3R2	1.0000;0.9963	AKT1;PIK3R2	AKT1;PIK3R2	local:n=33;max=3.94;p75=-0.25;p50=-0.26;p25=-0.26	global:n=33;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
2074	REACTOME_INACTIVATION_OF_CDC42_AND_RAC1	MSIGDB:M27349	MSIGDB	8	1.058743e-07	True	-1.315	1.0000	-0.812	1.0000	False	SRGAP3	1.0000	SRGAP3	SRGAP3	local:n=8;max=2.65;p75=-0.37;p50=-0.38;p25=-0.38	global:n=8;max=4.55;p75=-0.21;p50=-0.22;p25=-0.22
2075	BIOCARTA_NKT_PATHWAY	MSIGDB:M4047	MSIGDB	25	1.057653e-07	True	-2.546	1.0000	-2.315	1.0000	False	IFNGR2	1.0000	IFNGR2	IFNGR2	local:n=25;max=4.90;p75=-0.20;p50=-0.21;p25=-0.21	global:n=25;max=4.55;p75=-0.21;p50=-0.22;p25=-0.22
2076	REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS	MSIGDB:M41731	MSIGDB	10	1.055605e-07	True	-1.333	1.0000	-2.079	1.0000	False	PTPN11	1.0000	PTPN11	PTPN11	local:n=10;max=3.00;p75=-0.33;p50=-0.33;p25=-0.34	global:n=10;max=4.57;p75=-0.20;p50=-0.21;p25=-0.22
2077	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	MSIGDB:M27105	MSIGDB	11	1.053339e-07	True	-1.566	1.0000	-0.188	1.0000	False	VCAN	1.0000	VCAN	VCAN	local:n=11;max=3.16;p75=-0.31;p50=-0.32;p25=-0.32	global:n=11;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2078	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	MSIGDB:M19861	MSIGDB	28	1.050550e-07	True	-2.671	1.0000	-0.225	1.0000	False	PPM1A	1.0000	PPM1A	PPM1A	local:n=28;max=5.20;p75=-0.19;p50=-0.19;p25=-0.20	global:n=28;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2079	REACTOME_ACTIVATION_OF_RAC1	MSIGDB:M6322	MSIGDB	13	1.043660e-07	True	-1.770	1.0000	-1.744	1.0000	False	SOS1	1.0000	SOS1	SOS1	local:n=13;max=3.46;p75=-0.29;p50=-0.29;p25=-0.29	global:n=13;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2080	REACTOME_INSULIN_PROCESSING	MSIGDB:M27198	MSIGDB	26	1.039079e-07	True	-2.685	1.0000	0.838	0.5939	False	RAB27A	1.0000	RAB27A	RAB27A	local:n=26;max=5.00;p75=-0.20;p50=-0.20;p25=-0.20	global:n=26;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2081	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	MSIGDB:M592	MSIGDB	30	1.038105e-07	True	-2.919	1.0000	-2.553	1.0000	False	ADAM17	1.0000	ADAM17	ADAM17	local:n=30;max=5.39;p75=-0.19;p50=-0.19;p25=-0.19	global:n=30;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2082	WP_SULFATION_BIOTRANSFORMATION_REACTION	MSIGDB:M39483	MSIGDB	16	1.035322e-07	True	-2.025	1.0000	0.875	1.0000	False	SULT2B1	1.0000	SULT2B1	SULT2B1	local:n=16;max=3.87;p75=-0.26;p50=-0.26;p25=-0.26	global:n=16;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2083	WP_BONE_MORPHOGENIC_PROTEIN_BMP_SIGNALLING_AND_REGULATION	MSIGDB:M39519	MSIGDB	12	1.029069e-07	True	-1.737	1.0000	-0.919	1.0000	False	SMAD6	1.0000	SMAD6	SMAD6	local:n=12;max=3.32;p75=-0.30;p50=-0.30;p25=-0.30	global:n=12;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
2084	REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	MSIGDB:M840	MSIGDB	18	1.028523e-07	True	-2.232	1.0000	-1.621	1.0000	False	FLNA	1.0000	FLNA	FLNA	local:n=18;max=4.12;p75=-0.24;p50=-0.24;p25=-0.24	global:n=18;max=4.55;p75=-0.21;p50=-0.22;p25=-0.22
2085	REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS	MSIGDB:M27407	MSIGDB	15	1.027138e-07	True	-1.945	1.0000	-2.623	1.0000	False	APC	1.0000	APC	APC	local:n=15;max=3.74;p75=-0.27;p50=-0.27;p25=-0.27	global:n=15;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2086	REACTOME_REGULATION_OF_TNFR1_SIGNALING	MSIGDB:M27437	MSIGDB	34	1.023812e-07	True	-3.263	1.0000	-3.721	1.0000	False	TNF	1.0000	TNF	TNF	local:n=34;max=5.74;p75=-0.17;p50=-0.18;p25=-0.18	global:n=34;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
2087	REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	MSIGDB:M13962	MSIGDB	10	1.022901e-07	True	-1.488	1.0000	-2.921	1.0000	False	MAPK1	1.0000	MAPK1	MAPK1	local:n=10;max=3.00;p75=-0.33;p50=-0.33;p25=-0.34	global:n=10;max=4.58;p75=-0.21;p50=-0.21;p25=-0.22
2088	WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	MSIGDB:M39797	MSIGDB	28	1.014930e-07	True	-2.766	1.0000	-2.328	1.0000	False	IFNGR2	1.0000	IFNGR2	IFNGR2	local:n=28;max=5.20;p75=-0.19;p50=-0.19;p25=-0.19	global:n=28;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
2089	BIOCARTA_RECK_PATHWAY	MSIGDB:M22068	MSIGDB	9	1.014497e-07	True	-1.500	1.0000	-2.074	1.0000	False	HRAS	1.0000	HRAS	HRAS	local:n=9;max=2.83;p75=-0.35;p50=-0.35;p25=-0.35	global:n=9;max=4.57;p75=-0.22;p50=-0.22;p25=-0.22
